t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode,cam_x,cam_y,sensitivity
218141.6959,1,0.00,385.70,0.21,365.56,,0,30.07,187.75,1,palm,direct,0.4115,0.0996,high
218141.7292,0,0.21,365.56,0.21,365.56,,0,36.21,190.72,1,palm,direct,-1.0000,-1.0000,high
218141.7626,1,17.61,416.06,9.27,390.97,,0,49.88,213.14,1,palm,direct,0.4152,0.1031,high
218141.7959,0,9.27,390.97,9.27,390.97,,0,28.96,209.12,1,palm,direct,-1.0000,-1.0000,high
218141.8626,1,0.00,389.23,5.93,391.50,,0,15.82,158.47,1,palm,direct,0.4067,0.1000,high
218141.8960,1,0.00,396.46,5.65,391.60,,0,18.58,152.96,1,palm,direct,0.4024,0.1008,high
218141.9293,0,5.65,391.60,5.65,391.60,,0,25.24,163.17,1,palm,direct,-1.0000,-1.0000,high
218141.9627,1,0.00,402.50,4.18,393.11,,0,22.54,157.38,1,palm,direct,0.4019,0.1015,high
218141.9960,1,24.48,399.87,5.44,394.18,,0,21.86,159.94,1,palm,direct,0.4053,0.1012,high
218142.0294,1,0.00,396.62,5.03,394.44,,0,41.84,178.72,1,palm,direct,0.4018,0.1009,high
218142.0627,0,5.03,394.44,5.03,394.44,,0,38.58,184.19,1,palm,direct,-1.0000,-1.0000,high
218142.0961,0,5.03,394.44,5.03,394.44,,0,64.44,215.52,1,palm,direct,-1.0000,-1.0000,high
218142.1294,1,397.34,322.36,287.79,359.41,,0,63.15,245.57,1,palm,direct,0.4373,0.0924,high
218142.1961,0,287.79,359.41,287.79,359.41,,0,47.52,226.62,1,palm,direct,-1.0000,-1.0000,high
218142.2628,0,287.79,359.41,287.79,359.41,,0,28.75,189.01,1,palm,direct,-1.0000,-1.0000,high
218142.2962,0,287.79,359.41,287.79,359.41,,0,29.65,185.66,1,palm,direct,-1.0000,-1.0000,high
218142.3295,0,287.79,359.41,287.79,359.41,,0,28.14,185.22,1,palm,direct,-1.0000,-1.0000,high
218142.3629,0,287.79,359.41,287.79,359.41,,0,41.74,193.79,1,palm,direct,-1.0000,-1.0000,high
218142.3962,0,287.79,359.41,287.79,359.41,,0,18.48,179.28,1,palm,direct,-1.0000,-1.0000,high
218142.4296,0,287.79,359.41,287.79,359.41,,0,23.12,169.38,1,palm,direct,-1.0000,-1.0000,high
218142.4629,0,287.79,359.41,287.79,359.41,,0,8.09,144.25,1,palm,direct,-1.0000,-1.0000,high
218142.4963,0,287.79,359.41,287.79,359.41,,0,15.02,151.41,1,palm,direct,-1.0000,-1.0000,high
218142.5296,0,287.79,359.41,287.79,359.41,,0,20.08,150.07,1,palm,direct,-1.0000,-1.0000,high
218142.5630,0,287.79,359.41,287.79,359.41,,0,21.77,150.82,1,palm,direct,-1.0000,-1.0000,high
218142.5963,0,287.79,359.41,287.79,359.41,,0,45.07,176.67,1,palm,direct,-1.0000,-1.0000,high
218142.6297,0,287.79,359.41,287.79,359.41,,0,30.02,174.77,1,palm,direct,-1.0000,-1.0000,high
218142.6630,0,287.79,359.41,287.79,359.41,,0,9.56,151.12,1,palm,direct,-1.0000,-1.0000,high
218142.6964,0,287.79,359.41,287.79,359.41,,0,15.94,142.78,1,palm,direct,-1.0000,-1.0000,high
218142.7297,0,287.79,359.41,287.79,359.41,,0,22.90,151.04,1,palm,direct,-1.0000,-1.0000,high
218142.7631,0,287.79,359.41,287.79,359.41,,0,11.08,139.93,1,palm,direct,-1.0000,-1.0000,high
218142.7964,0,287.79,359.41,287.79,359.41,,0,23.81,150.42,1,palm,direct,-1.0000,-1.0000,high
218142.8298,0,287.79,359.41,287.79,359.41,,0,15.39,145.86,1,palm,direct,-1.0000,-1.0000,high
218142.8631,0,287.79,359.41,287.79,359.41,,0,22.32,146.77,1,palm,direct,-1.0000,-1.0000,high
218142.8965,0,287.79,359.41,287.79,359.41,,0,22.25,148.30,1,palm,direct,-1.0000,-1.0000,high
218142.9298,0,287.79,359.41,287.79,359.41,,0,25.61,151.51,1,palm,direct,-1.0000,-1.0000,high
218142.9632,0,287.79,359.41,287.79,359.41,,0,23.22,151.93,1,palm,direct,-1.0000,-1.0000,high
218142.9965,0,287.79,359.41,287.79,359.41,,0,12.46,140.90,1,palm,direct,-1.0000,-1.0000,high
218143.0299,0,287.79,359.41,287.79,359.41,,0,13.68,145.12,1,palm,direct,-1.0000,-1.0000,high
218143.0632,0,287.79,359.41,287.79,359.41,,0,14.42,144.31,1,palm,direct,-1.0000,-1.0000,high
218143.0966,0,287.79,359.41,287.79,359.41,,0,13.95,143.40,1,palm,direct,-1.0000,-1.0000,high
218143.1299,0,287.79,359.41,287.79,359.41,,0,23.23,168.57,1,palm,direct,-1.0000,-1.0000,high
218143.1633,0,287.79,359.41,287.79,359.41,,0,12.49,147.83,1,palm,direct,-1.0000,-1.0000,high
218143.1966,0,287.79,359.41,287.79,359.41,,0,20.96,150.15,1,palm,direct,-1.0000,-1.0000,high
218143.2300,0,287.79,359.41,287.79,359.41,,0,19.90,153.06,1,palm,direct,-1.0000,-1.0000,high
218143.2633,0,287.79,359.41,287.79,359.41,,0,14.08,141.33,1,palm,direct,-1.0000,-1.0000,high
218143.2967,0,287.79,359.41,287.79,359.41,,0,14.20,144.70,1,palm,direct,-1.0000,-1.0000,high
218143.3300,0,287.79,359.41,287.79,359.41,,0,19.44,147.56,1,palm,direct,-1.0000,-1.0000,high
218143.3634,0,287.79,359.41,287.79,359.41,,0,12.85,142.15,1,palm,direct,-1.0000,-1.0000,high
218143.3967,0,287.79,359.41,287.79,359.41,,0,17.85,147.85,1,palm,direct,-1.0000,-1.0000,high
218143.4301,0,287.79,359.41,287.79,359.41,,0,22.81,150.38,1,palm,direct,-1.0000,-1.0000,high
218143.4634,0,287.79,359.41,287.79,359.41,,0,22.03,151.96,1,palm,direct,-1.0000,-1.0000,high
218143.4968,0,287.79,359.41,287.79,359.41,,0,19.99,148.68,1,palm,direct,-1.0000,-1.0000,high
218143.5301,0,287.79,359.41,287.79,359.41,,0,22.97,151.11,1,palm,direct,-1.0000,-1.0000,high
218143.5635,0,287.79,359.41,287.79,359.41,,0,21.90,150.71,1,palm,direct,-1.0000,-1.0000,high
218143.5968,0,287.79,359.41,287.79,359.41,,0,18.59,145.96,1,palm,direct,-1.0000,-1.0000,high
218143.6302,0,287.79,359.41,287.79,359.41,,0,20.56,149.34,1,palm,direct,-1.0000,-1.0000,high
218143.6635,0,287.79,359.41,287.79,359.41,,0,18.94,148.47,1,palm,direct,-1.0000,-1.0000,high
218143.6969,0,287.79,359.41,287.79,359.41,,0,19.98,147.23,1,palm,direct,-1.0000,-1.0000,high
218143.7302,0,287.79,359.41,287.79,359.41,,0,10.06,141.06,1,palm,direct,-1.0000,-1.0000,high
218143.7636,0,287.79,359.41,287.79,359.41,,0,18.37,144.04,1,palm,direct,-1.0000,-1.0000,high
218143.7969,0,287.79,359.41,287.79,359.41,,0,10.10,140.41,1,palm,direct,-1.0000,-1.0000,high
218143.8303,0,287.79,359.41,287.79,359.41,,0,17.09,144.40,1,palm,direct,-1.0000,-1.0000,high
218143.8636,0,287.79,359.41,287.79,359.41,,0,21.61,150.65,1,palm,direct,-1.0000,-1.0000,high
218143.8970,0,287.79,359.41,287.79,359.41,,0,20.20,147.10,1,palm,direct,-1.0000,-1.0000,high
218143.9303,0,287.79,359.41,287.79,359.41,,0,26.79,155.59,1,palm,direct,-1.0000,-1.0000,high
218143.9637,0,287.79,359.41,287.79,359.41,,0,15.80,144.63,1,palm,direct,-1.0000,-1.0000,high
218143.9970,0,287.79,359.41,287.79,359.41,,0,15.01,144.70,1,palm,direct,-1.0000,-1.0000,high
218144.0304,0,287.79,359.41,287.79,359.41,,0,12.53,142.97,1,palm,direct,-1.0000,-1.0000,high
218144.0637,0,287.79,359.41,287.79,359.41,,0,23.13,147.01,1,palm,direct,-1.0000,-1.0000,high
218144.0971,0,287.79,359.41,287.79,359.41,,0,14.81,138.61,1,palm,direct,-1.0000,-1.0000,high
218144.1304,0,287.79,359.41,287.79,359.41,,0,27.60,152.97,1,palm,direct,-1.0000,-1.0000,high
218144.1638,0,287.79,359.41,287.79,359.41,,0,12.92,137.71,1,palm,direct,-1.0000,-1.0000,high
218144.1971,0,287.79,359.41,287.79,359.41,,0,22.44,148.41,1,palm,direct,-1.0000,-1.0000,high
218144.2305,0,287.79,359.41,287.79,359.41,,0,41.03,171.57,1,palm,direct,-1.0000,-1.0000,high
218144.2638,0,287.79,359.41,287.79,359.41,,0,9.84,148.27,1,palm,direct,-1.0000,-1.0000,high
218144.2972,0,287.79,359.41,287.79,359.41,,0,15.23,140.94,1,palm,direct,-1.0000,-1.0000,high
218144.3305,0,287.79,359.41,287.79,359.41,,0,12.25,142.31,1,palm,direct,-1.0000,-1.0000,high
218144.3639,0,287.79,359.41,287.79,359.41,,0,25.21,148.33,1,palm,direct,-1.0000,-1.0000,high
218144.3972,0,287.79,359.41,287.79,359.41,,0,24.06,149.43,1,palm,direct,-1.0000,-1.0000,high
218144.4306,0,287.79,359.41,287.79,359.41,,0,22.39,146.52,1,palm,direct,-1.0000,-1.0000,high
218144.4639,0,287.79,359.41,287.79,359.41,,0,14.26,144.21,1,palm,direct,-1.0000,-1.0000,high
218144.4973,0,287.79,359.41,287.79,359.41,,0,21.93,146.61,1,palm,direct,-1.0000,-1.0000,high
218144.5306,0,287.79,359.41,287.79,359.41,,0,24.27,148.85,1,palm,direct,-1.0000,-1.0000,high
218144.5640,0,287.79,359.41,287.79,359.41,,0,15.83,144.28,1,palm,direct,-1.0000,-1.0000,high
218144.5973,0,287.79,359.41,287.79,359.41,,0,23.83,149.27,1,palm,direct,-1.0000,-1.0000,high
218144.6307,0,287.79,359.41,287.79,359.41,,0,14.13,142.03,1,palm,direct,-1.0000,-1.0000,high
218144.6640,0,287.79,359.41,287.79,359.41,,0,25.19,149.64,1,palm,direct,-1.0000,-1.0000,high
218144.6974,0,287.79,359.41,287.79,359.41,,0,24.12,152.29,1,palm,direct,-1.0000,-1.0000,high
218144.7307,0,287.79,359.41,287.79,359.41,,0,14.05,141.13,1,palm,direct,-1.0000,-1.0000,high
218144.7641,0,287.79,359.41,287.79,359.41,,0,25.10,153.40,1,palm,direct,-1.0000,-1.0000,high
218144.7974,0,287.79,359.41,287.79,359.41,,0,27.27,156.31,1,palm,direct,-1.0000,-1.0000,high
218144.8308,0,287.79,359.41,287.79,359.41,,0,16.14,143.47,1,palm,direct,-1.0000,-1.0000,high
218144.8641,0,287.79,359.41,287.79,359.41,,0,17.10,144.89,1,palm,direct,-1.0000,-1.0000,high
218144.8975,0,287.79,359.41,287.79,359.41,,0,19.56,146.25,1,palm,direct,-1.0000,-1.0000,high
218144.9308,0,287.79,359.41,287.79,359.41,,0,21.27,149.05,1,palm,direct,-1.0000,-1.0000,high
218144.9642,0,287.79,359.41,287.79,359.41,,0,19.05,147.63,1,palm,direct,-1.0000,-1.0000,high
218144.9975,0,287.79,359.41,287.79,359.41,,0,31.87,158.15,1,palm,direct,-1.0000,-1.0000,high
218145.0309,0,287.79,359.41,287.79,359.41,,0,17.71,146.20,1,palm,direct,-1.0000,-1.0000,high
218145.0642,0,287.79,359.41,287.79,359.41,,0,16.55,146.50,1,palm,direct,-1.0000,-1.0000,high
218145.0976,0,287.79,359.41,287.79,359.41,,0,24.37,152.33,1,palm,direct,-1.0000,-1.0000,high
218145.1309,0,287.79,359.41,287.79,359.41,,0,20.14,155.49,1,palm,direct,-1.0000,-1.0000,high
218145.1643,0,287.79,359.41,287.79,359.41,,0,12.17,140.83,1,palm,direct,-1.0000,-1.0000,high
218145.1976,0,287.79,359.41,287.79,359.41,,0,20.82,149.43,1,palm,direct,-1.0000,-1.0000,high
218145.2310,0,287.79,359.41,287.79,359.41,,0,24.88,155.18,1,palm,direct,-1.0000,-1.0000,high
218145.2643,0,287.79,359.41,287.79,359.41,,0,15.69,145.17,1,palm,direct,-1.0000,-1.0000,high
218145.2977,0,287.79,359.41,287.79,359.41,,0,14.77,147.19,1,palm,direct,-1.0000,-1.0000,high
218145.3310,0,287.79,359.41,287.79,359.41,,0,23.41,151.10,1,palm,direct,-1.0000,-1.0000,high
218145.3644,0,287.79,359.41,287.79,359.41,,0,15.52,142.29,1,palm,direct,-1.0000,-1.0000,high
218145.3977,0,287.79,359.41,287.79,359.41,,0,16.20,146.42,1,palm,direct,-1.0000,-1.0000,high
218145.4311,0,287.79,359.41,287.79,359.41,,0,13.20,142.16,1,palm,direct,-1.0000,-1.0000,high
218145.4644,0,287.79,359.41,287.79,359.41,,0,12.32,142.65,1,palm,direct,-1.0000,-1.0000,high
218145.4978,0,287.79,359.41,287.79,359.41,,0,21.00,151.45,1,palm,direct,-1.0000,-1.0000,high
218145.5311,0,287.79,359.41,287.79,359.41,,0,15.89,145.27,1,palm,direct,-1.0000,-1.0000,high
218145.5645,0,287.79,359.41,287.79,359.41,,0,11.98,142.14,1,palm,direct,-1.0000,-1.0000,high
218145.5978,0,287.79,359.41,287.79,359.41,,0,10.12,137.91,1,palm,direct,-1.0000,-1.0000,high
218145.6312,0,287.79,359.41,287.79,359.41,,0,14.70,146.48,1,palm,direct,-1.0000,-1.0000,high
218145.6645,0,287.79,359.41,287.79,359.41,,0,17.54,147.04,1,palm,direct,-1.0000,-1.0000,high
218145.6979,0,287.79,359.41,287.79,359.41,,0,15.12,148.93,1,palm,direct,-1.0000,-1.0000,high
218145.7312,0,287.79,359.41,287.79,359.41,,0,19.87,149.47,1,palm,direct,-1.0000,-1.0000,high
218145.7646,0,287.79,359.41,287.79,359.41,,0,11.83,145.18,1,palm,direct,-1.0000,-1.0000,high
218145.7979,0,287.79,359.41,287.79,359.41,,0,17.31,148.44,1,palm,direct,-1.0000,-1.0000,high
218145.8313,0,287.79,359.41,287.79,359.41,,0,20.01,157.50,1,palm,direct,-1.0000,-1.0000,high
218145.8646,0,287.79,359.41,287.79,359.41,,0,21.26,154.74,1,palm,direct,-1.0000,-1.0000,high
218145.8980,0,287.79,359.41,287.79,359.41,,0,33.19,170.54,1,palm,direct,-1.0000,-1.0000,high
218145.9313,0,287.79,359.41,287.79,359.41,,0,10.65,147.96,1,palm,direct,-1.0000,-1.0000,high
218145.9647,0,287.79,359.41,287.79,359.41,,0,13.35,146.74,1,palm,direct,-1.0000,-1.0000,high
218145.9980,0,287.79,359.41,287.79,359.41,,0,21.25,158.58,1,palm,direct,-1.0000,-1.0000,high
218146.0314,0,287.79,359.41,287.79,359.41,,0,14.88,149.99,1,palm,direct,-1.0000,-1.0000,high
218146.0647,0,287.79,359.41,287.79,359.41,,0,8.89,147.74,1,palm,direct,-1.0000,-1.0000,high
218146.0981,0,287.79,359.41,287.79,359.41,,0,44.77,177.57,1,palm,direct,-1.0000,-1.0000,high
218146.1314,0,287.79,359.41,287.79,359.41,,0,13.69,158.44,1,palm,direct,-1.0000,-1.0000,high
218146.1648,0,287.79,359.41,287.79,359.41,,0,10.06,144.33,1,palm,direct,-1.0000,-1.0000,high
218146.1981,0,287.79,359.41,287.79,359.41,,0,14.91,148.47,1,palm,direct,-1.0000,-1.0000,high
218146.2315,0,287.79,359.41,287.79,359.41,,0,13.49,150.77,1,palm,direct,-1.0000,-1.0000,high
218146.2648,0,287.79,359.41,287.79,359.41,,0,14.55,146.35,1,palm,direct,-1.0000,-1.0000,high
218146.2982,0,287.79,359.41,287.79,359.41,,0,28.40,172.78,1,palm,direct,-1.0000,-1.0000,high
218146.3315,0,287.79,359.41,287.79,359.41,,0,11.87,151.61,1,palm,direct,-1.0000,-1.0000,high
218146.3649,0,287.79,359.41,287.79,359.41,,0,10.60,146.55,1,palm,direct,-1.0000,-1.0000,high
218146.3982,0,287.79,359.41,287.79,359.41,,0,44.87,176.21,1,palm,direct,-1.0000,-1.0000,high
218146.4316,0,287.79,359.41,287.79,359.41,,0,9.97,152.96,1,palm,direct,-1.0000,-1.0000,high
218146.4649,0,287.79,359.41,287.79,359.41,,0,6.28,138.89,1,palm,direct,-1.0000,-1.0000,high
218146.4983,0,287.79,359.41,287.79,359.41,,0,13.18,149.46,1,palm,direct,-1.0000,-1.0000,high
218146.5316,0,287.79,359.41,287.79,359.41,,0,24.14,155.21,1,palm,direct,-1.0000,-1.0000,high
218146.5650,0,287.79,359.41,287.79,359.41,,0,11.95,144.51,1,palm,direct,-1.0000,-1.0000,high
218146.5983,0,287.79,359.41,287.79,359.41,,0,12.39,141.31,1,palm,direct,-1.0000,-1.0000,high
218146.6317,0,287.79,359.41,287.79,359.41,,0,15.26,146.86,1,palm,direct,-1.0000,-1.0000,high
218146.6650,0,287.79,359.41,287.79,359.41,,0,21.64,153.04,1,palm,direct,-1.0000,-1.0000,high
218146.6984,0,287.79,359.41,287.79,359.41,,0,23.52,156.04,1,palm,direct,-1.0000,-1.0000,high
218146.7317,1,287.79,359.41,287.79,359.41,,0,25.93,157.94,1,palm,direct,0.5412,0.1981,high
218146.7651,1,226.90,626.72,252.33,590.65,0.345,0,36.54,171.32,1,palm,direct,0.5360,0.2287,high
218146.7984,1,318.06,846.12,283.99,811.76,0.283,0,88.06,226.30,1,palm,direct,0.5438,0.2538,high
218146.8318,1,366.42,831.81,308.84,826.82,0.255,0,34.71,227.93,1,palm,direct,0.5480,0.2522,high
218146.8985,1,412.21,867.89,338.79,859.87,0.283,0,24.78,186.25,1,palm,direct,0.5519,0.2563,high
218146.9318,1,431.11,797.93,369.93,816.98,0.276,0,36.80,189.89,1,palm,direct,0.5535,0.2483,high
218146.9652,1,473.45,807.88,413.26,809.89,0.240,0,30.89,187.64,1,palm,direct,0.5572,0.2495,high
218146.9985,1,497.99,766.74,454.00,782.71,0.276,0,55.08,209.67,1,palm,direct,0.5593,0.2447,high
218147.0319,1,500.76,754.92,475.34,767.08,0.280,0,44.67,221.22,1,palm,direct,0.5595,0.2434,high
218147.0986,1,397.66,800.28,443.47,787.83,0.300,0,34.23,188.92,1,palm,direct,0.5507,0.2486,high
218147.1319,1,367.66,815.53,431.37,800.92,0.292,0,61.19,217.24,1,palm,direct,0.5481,0.2503,high
218147.1653,1,310.07,822.28,389.53,813.12,0.289,0,46.11,230.39,1,palm,direct,0.5431,0.2511,high
218147.2320,1,192.59,813.12,259.26,813.68,0.291,0,56.07,219.94,1,palm,direct,0.5330,0.2501,high
218147.2987,1,73.52,796.02,127.28,804.25,0.290,0,33.82,187.25,1,palm,direct,0.5228,0.2481,high
218147.3320,1,27.30,732.04,70.45,793.31,0.249,0,34.63,190.05,1,palm,direct,0.5188,0.2408,high
218147.3654,1,0.00,717.01,13.51,768.79,0.267,0,55.66,212.70,1,palm,direct,0.5142,0.2390,high
218147.3987,1,0.00,650.65,1.29,713.32,0.303,0,41.94,221.54,1,palm,direct,0.5094,0.2314,high
218147.4654,1,0.00,576.09,0.08,617.79,0.296,0,29.17,184.28,1,palm,direct,0.5014,0.2229,high
218147.4988,1,0.00,557.55,0.01,586.08,0.296,0,31.69,182.81,1,palm,direct,0.4971,0.2208,high
218147.5321,1,0.00,487.72,0.00,528.52,0.305,0,36.62,186.34,1,palm,direct,0.4949,0.2128,high
218147.5655,1,0.00,500.61,0.00,515.36,0.317,0,38.03,191.24,1,palm,direct,0.4906,0.2142,high
218147.5988,1,0.00,481.89,0.00,499.28,0.306,0,34.46,192.62,1,palm,direct,0.4885,0.2121,high
218147.6322,1,0.00,436.63,0.00,465.49,,0,35.13,194.59,1,palm,direct,0.4851,0.2069,high
218147.6655,1,0.00,440.76,0.00,454.75,0.302,0,27.35,188.89,1,palm,direct,0.4851,0.2074,high
218147.6989,1,0.00,439.27,0.00,449.60,0.215,0,40.95,196.72,1,palm,direct,0.4849,0.2072,high
218147.7322,1,5.32,454.75,0.00,449.60,0.111,0,53.69,217.32,1,palm,direct,0.4863,0.2089,high
218147.7989,1,1.55,445.54,0.00,449.60,0.107,1,39.72,190.58,1,palm,direct,0.4862,0.2071,high
218147.8323,1,0.00,469.10,0.00,450.67,0.111,1,30.67,188.11,1,palm,direct,0.4843,0.2098,high
218147.8656,1,0.00,452.21,0.00,450.67,0.107,1,39.48,194.66,1,palm,direct,0.4846,0.2079,high
218147.8990,1,0.00,437.53,0.00,450.67,0.100,1,21.54,183.06,1,palm,direct,0.4847,0.2062,high
218147.9657,1,0.00,435.01,0.00,447.99,0.107,1,32.94,158.78,1,palm,direct,0.4848,0.2059,high
218147.9990,1,0.00,449.40,0.00,447.99,0.100,1,23.28,150.04,1,palm,direct,0.4845,0.2075,high
218148.0324,1,0.00,432.98,0.00,446.84,,1,23.80,150.94,1,palm,direct,0.4845,0.2056,high
218148.0657,1,16.79,416.55,2.25,438.59,,1,30.40,153.84,1,palm,direct,0.4861,0.2038,high
218148.0991,1,15.46,411.73,4.36,431.16,,1,34.08,156.25,1,palm,direct,0.4860,0.2032,high
218148.1324,1,0.00,431.29,4.36,431.16,0.110,1,55.78,180.91,1,palm,direct,0.4845,0.2055,high
218148.1658,1,7.12,428.67,4.36,431.16,0.107,1,39.18,190.93,1,palm,direct,0.4853,0.2052,high
218148.1991,1,22.84,407.70,5.82,427.06,0.103,1,24.48,182.23,1,palm,direct,0.4866,0.2027,high
218148.2325,1,19.79,405.01,7.91,421.65,,1,33.76,182.93,1,palm,direct,0.4864,0.2024,high
218148.2658,1,27.21,429.16,8.19,421.55,0.139,1,66.16,216.00,1,palm,direct,0.4870,0.2052,high
218148.2992,1,0.00,398.41,9.00,418.88,,1,42.84,225.72,1,palm,direct,0.4842,0.2017,high
218148.3659,1,0.45,393.37,8.37,409.85,,1,32.16,191.56,1,palm,direct,0.4847,0.2011,high
218148.3992,1,0.00,369.55,5.15,397.29,,1,37.36,195.84,1,palm,direct,0.4835,0.1984,high
218148.4326,1,0.00,345.72,1.55,378.15,,1,25.18,187.93,1,palm,direct,0.4838,0.1956,high
218148.4993,1,0.00,356.77,0.64,369.61,0.337,0,23.30,150.14,1,palm,direct,0.4836,0.1969,high
218148.5326,1,15.36,366.85,0.64,369.61,0.323,0,48.88,178.98,1,palm,direct,0.4856,0.1981,high
218148.5660,1,4.96,359.13,1.04,368.52,,0,67.64,213.70,1,palm,direct,0.4847,0.1972,high
218148.5993,1,26.50,372.78,1.97,368.11,,0,44.62,225.31,1,palm,direct,0.4866,0.1987,high
218148.6660,1,52.54,408.00,20.51,375.23,0.293,0,24.63,183.36,1,palm,direct,0.4888,0.2028,high
218148.7327,1,130.19,389.98,78.18,380.86,,0,26.48,152.02,1,palm,direct,0.4955,0.2007,high
218148.7661,1,166.89,452.59,117.27,404.48,0.275,0,33.72,152.85,1,palm,direct,0.4986,0.2079,high
218148.7994,1,211.06,455.42,162.82,425.54,0.270,0,63.52,186.57,1,palm,direct,0.5024,0.2082,high
218148.8328,1,247.04,494.66,206.55,457.48,0.278,0,38.33,191.90,1,palm,direct,0.5055,0.2127,high
218148.8661,1,278.41,495.00,243.63,475.47,0.276,0,38.00,196.86,1,palm,direct,0.5082,0.2128,high
218148.8995,1,324.89,524.43,287.63,499.44,,0,46.63,210.27,1,palm,direct,0.5122,0.2161,high
218148.9662,1,378.24,537.77,348.80,523.52,0.246,0,20.74,164.52,1,palm,direct,0.5168,0.2177,high
218148.9995,1,411.15,553.71,381.02,537.18,0.223,0,48.32,179.80,1,palm,direct,0.5196,0.2195,high
218149.0329,1,461.46,570.28,424.46,552.77,0.213,0,35.33,182.00,1,palm,direct,0.5239,0.2214,high
218149.0662,1,487.02,575.91,457.50,563.26,0.191,0,37.57,186.81,1,palm,direct,0.5261,0.2220,high
218149.0996,1,528.32,611.09,496.25,585.58,0.183,0,30.48,184.18,1,palm,direct,0.5297,0.2261,high
218149.1329,1,553.98,615.41,526.67,599.65,0.190,0,37.33,188.34,1,palm,direct,0.5319,0.2266,high
218149.1663,1,575.60,627.62,551.74,612.23,0.199,0,36.51,191.74,1,palm,direct,0.5338,0.2280,high
218149.1996,1,636.55,644.49,598.35,627.85,0.210,0,30.81,189.32,1,palm,direct,0.5390,0.2299,high
218149.2330,1,643.09,615.09,620.68,624.24,0.214,0,31.90,188.32,1,palm,direct,0.5396,0.2265,high
218149.2663,1,665.18,660.31,643.26,637.44,0.212,0,39.58,194.70,1,palm,direct,0.5415,0.2317,high
218149.2997,1,694.95,688.07,670.00,660.17,0.192,0,50.27,211.81,1,palm,direct,0.5440,0.2349,high
218149.3664,1,670.98,640.98,670.00,660.17,0.070,0,37.30,182.71,1,palm,direct,0.5425,0.2274,high
218149.3997,1,667.73,665.77,670.00,660.17,0.067,1,36.03,185.62,1,palm,direct,0.5421,0.2306,high
218149.4331,1,669.42,711.23,669.83,675.74,0.070,1,39.52,192.38,1,palm,direct,0.5422,0.2358,high
218149.4664,1,637.80,596.56,663.95,670.87,0.089,1,21.21,181.31,1,palm,direct,0.5395,0.2227,high
218149.4998,1,641.18,595.74,656.47,649.27,0.081,1,29.28,177.36,1,palm,direct,0.5398,0.2226,high
218149.5331,1,655.09,613.70,655.30,638.55,0.070,1,46.66,191.02,1,palm,direct,0.5410,0.2247,high
218149.5665,1,651.90,628.92,655.07,637.23,0.080,1,23.14,181.21,1,palm,direct,0.5407,0.2264,high
218149.5998,1,668.12,681.38,655.07,637.23,0.077,1,30.93,179.06,1,palm,direct,0.5421,0.2324,high
218149.6332,1,666.56,655.11,655.85,638.15,0.068,1,40.52,186.49,1,palm,direct,0.5420,0.2294,high
218149.6665,1,670.69,671.81,659.60,644.88,0.071,1,15.88,169.28,1,palm,direct,0.5423,0.2313,high
218149.6999,1,648.89,663.12,659.63,647.67,0.075,1,41.61,177.75,1,palm,direct,0.5405,0.2303,high
218149.7332,1,668.56,642.54,659.63,647.67,0.070,1,39.27,183.95,1,palm,direct,0.5422,0.2280,high
218149.7666,1,674.02,660.05,660.59,648.76,0.077,1,70.90,222.19,1,palm,direct,0.5426,0.2300,high
218149.7999,1,678.41,655.49,663.04,650.42,0.064,1,38.26,227.37,1,palm,direct,0.5430,0.2295,high
218149.8666,1,665.20,660.42,663.61,651.25,0.073,1,24.31,185.28,1,palm,direct,0.5419,0.2300,high
218149.9000,1,664.14,633.49,663.61,651.25,0.074,1,32.03,184.08,1,palm,direct,0.5418,0.2269,high
218149.9333,1,674.39,678.18,664.87,653.22,0.066,1,44.27,195.34,1,palm,direct,0.5427,0.2321,high
218149.9667,1,657.88,586.49,665.81,642.61,0.087,1,33.03,195.40,1,palm,direct,0.5412,0.2215,high
218150.0000,1,683.11,607.91,668.36,632.51,0.139,1,23.38,185.66,1,palm,direct,0.5434,0.2240,high
218150.0334,1,718.37,662.08,678.45,633.85,0.216,0,40.02,192.61,1,palm,direct,0.5464,0.2302,high
218150.0667,1,720.82,645.91,690.92,635.73,0.262,0,29.85,189.43,1,palm,direct,0.5466,0.2284,high
218150.1001,1,735.15,646.87,705.29,637.47,0.271,0,39.05,195.38,1,palm,direct,0.5479,0.2285,high
218150.1334,1,745.02,670.02,719.13,643.76,0.261,0,43.66,205.80,1,palm,direct,0.5487,0.2311,high
218150.2001,1,784.01,626.51,753.26,641.01,0.240,0,55.09,195.13,1,palm,direct,0.5521,0.2261,high
218150.2335,1,786.17,623.51,764.53,638.65,0.240,0,31.82,193.86,1,palm,direct,0.5523,0.2258,high
218150.2668,1,814.41,634.02,783.69,637.23,0.232,0,23.50,184.26,1,palm,direct,0.5547,0.2270,high
218150.3002,1,815.27,616.45,795.08,633.65,0.235,0,26.14,177.22,1,palm,direct,0.5548,0.2250,high
218150.3335,1,821.32,612.67,804.17,629.14,0.243,0,39.01,183.14,1,palm,direct,0.5553,0.2245,high
218150.3669,1,830.01,648.21,812.14,630.04,0.226,0,35.92,186.08,1,palm,direct,0.5560,0.2286,high
